capture_sec,capture_nanosec,base_in_age_ms,base_compute_ms,true_e2e_ms,output_period_ms,target_valid
1784729035,796766357,155.531,0.693,156.202,39.27,1
1784729035,830122070,164.373,0.689,165.042,42.198,1
1784729035,930189209,132.888,0.832,133.69,68.715,1
1784729036,30258545,112.655,0.783,113.426,79.794,1
1784729036,63615234,126.696,0.652,127.326,47.266,1
1784729036,130328369,113.216,0.664,113.854,53.245,1
1784729036,197041748,115.28,0.649,115.91,68.764,1
1784729036,230398438,128.277,0.617,128.866,46.319,1
1784729036,297111572,117.576,0.577,118.13,55.977,1
1784729036,330468262,126.101,0.699,126.768,41.993,1
1784729036,397181396,112.996,0.598,113.569,53.516,1
1784729036,463894531,109.697,0.738,110.405,63.549,1
1784729036,530607666,112.39,0.578,112.947,69.256,1
1784729036,597320801,111.686,0.684,112.348,66.113,1
1784729036,664033936,112.574,0.559,113.111,67.479,1
1784729036,697390381,128.875,0.607,129.459,49.702,1
1784729036,764103271,111.592,0.72,112.293,49.543,1
1784729036,830816162,117.376,0.702,118.058,72.481,1
1784729036,897529053,122.72,0.772,123.474,72.12,1
1784729036,964241943,112.864,0.58,113.422,56.672,1
1784729037,30967529,125.123,7.675,132.812,86.068,1
1784729037,64330322,160.584,0.843,161.407,62.002,1
1784729037,131056396,133.836,0.78,134.598,39.914,1
1784729037,197782715,142.217,0.763,142.959,75.089,1
1784729037,231145996,160.389,0.552,160.92,51.329,1
1784729037,297872803,153.567,1.505,155.059,60.855,1
1784729037,364599854,149.642,0.733,150.352,62.026,1
1784729037,431327148,134.436,0.773,135.193,51.557,1
1784729037,464690918,145.336,0.769,146.088,44.269,1
1784729037,531418701,127.714,0.59,128.279,48.925,1
1784729037,564782715,150.412,0.604,150.995,56.079,1
1784729037,631510986,126.779,0.856,127.67,43.338,1
1784729037,664875244,132.725,0.844,133.543,39.295,1
1784729037,731604004,114.12,0.558,114.656,47.85,1
1784729037,798333008,131.729,0.59,132.299,84.37,1
1784729037,831697754,148.275,0.735,148.99,50.05,1
1784729037,898427246,134.524,2.391,136.937,54.599,1
1784729037,931791992,150.936,0.605,151.515,48.029,1
1784729037,998591797,125.225,1.435,126.643,41.92,1
1784729038,98899902,110.491,0.574,111.041,84.714,1
1784729038,165774414,109.364,0.6,109.942,65.774,1
1784729038,232650879,115.143,0.647,115.764,72.696,1
1784729038,266089844,157.574,0.798,158.257,75.932,1
1784729038,332969482,150.545,0.696,151.22,59.845,1
1784729038,399850830,125.706,0.863,126.551,42.203,1
1784729038,433292480,148.253,0.602,148.832,55.735,1
1784729038,500177002,121.663,1.156,122.81,40.842,1
1784729038,567063477,119.433,1.149,120.516,64.603,1
1784729038,600507324,126.809,0.682,127.463,40.399,1
1784729038,667396973,112.324,0.563,112.862,52.29,1
1784729038,734288330,109.148,0.57,109.69,63.719,1
1784729038,801181885,122.859,0.758,123.598,80.796,1
1784729038,834629150,147.433,0.599,148.006,57.861,1
1784729038,901525635,122.31,0.907,123.199,42.072,1
1784729038,934974609,129.851,0.604,130.435,40.699,1
1784729039,1772461,116.817,0.567,117.36,53.726,1
1784729039,68472900,112.84,0.573,113.389,62.731,1
1784729039,135173096,110.503,0.56,111.039,64.35,1
1784729039,201872803,117.795,1.25,119.069,74.676,1
1784729039,268572510,118.15,0.887,119.011,66.68,1
1784729039,301922363,128.17,1.064,129.22,43.553,1
1784729039,368621582,110.804,0.55,111.33,48.831,1
1784729039,435320557,113.992,0.65,114.609,69.976,1
1784729039,468669922,121.777,0.762,122.514,41.244,1
1784729039,535368408,118.249,0.616,118.819,63.014,1
1784729039,568717529,138.556,0.929,139.467,53.978,1
1784729039,602066650,148.058,0.558,148.591,42.493,1
