wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785989071.158,31,0.3509,0,2,93024,0,1290,0.3819,0,0,169404,0,14290,0.289,140524,0.1032,0,1,59064,0,6993,0.227,0,2,183368,0,14135,0.0929,0,1,76696,0,7156,0.0,0,2,37728,0,601,0.4941,0.6548,0.6,0.7294,0.0,1824984,29359100,1356,1794,1202,1783,1783,1782,1783,854,1795,596,718,1195,1801,1250,0,857,842,838,1797,599,0,708,855,1795,1792,834,841,834,32065,31630,31474,15,1743,5015,8740000,0,,,,,,,0,0,0,19323,
1785989072.155,32,0.368,0,2,93024,0,1290,0.3381,0,0,169504,0,14646,0.2785,140524,0.0796,0,0,59064,0,7099,0.2685,0,2,183892,0,14402,0.0696,0,0,76696,0,7307,0.0,0,2,37728,0,601,0.4578,0.5474,0.5918,0.701,0.0,1823940,29359100,1332,1793,1198,1781,1782,1781,1782,854,1795,596,715,1197,1802,1250,0,856,844,835,1799,600,0,715,855,1796,1793,839,841,841,32174,30790,29998,15,1343,5015,6740000,0,,,,,,,0,0,0,19854,
1785989073.163,33,0.3712,0,2,93024,0,1290,0.4013,0,2,169408,0,14995,0.301,140524,0.1003,0,1,59064,0,7263,0.2909,0,2,184684,0,14754,0.0803,0,1,76696,0,7474,0.0,0,2,37728,0,601,0.5061,0.6636,0.6,0.75,0.0,1824740,29359100,1348,1794,1200,1782,1783,1783,1784,854,1796,597,717,1198,1799,1250,0,858,844,843,1800,599,0,716,856,1794,1791,842,841,843,31319,32920,31552,15,1198,5016,6010000,0,,,,,,,0,1,0,20503,
1785989074.179,34,0.3772,0,2,93024,0,1290,0.3474,0,1,172024,0,15336,0.3176,140524,0.0893,0,1,59352,0,7403,0.2879,0,2,183408,0,15106,0.0893,0,1,76696,0,7626,0.0,0,2,37728,0,601,0.4864,0.6768,0.63,0.6408,0.0,1824324,29359100,1312,1793,1200,1782,1782,1782,1783,853,1795,596,715,1197,1800,1252,0,858,842,842,1797,600,0,715,856,1795,1790,842,841,838,30821,32671,31754,15,1222,5015,6140000,0,,,,,,,0,0,0,21203,
1785989075.152,35,0.3657,0,2,93024,0,1290,0.3556,0,0,169600,0,15760,0.2946,140524,0.1016,0,0,59352,0,7559,0.2845,0,0,183932,0,15517,0.0813,0,0,76948,0,7782,0.0,0,2,37728,0,601,0.4929,0.6667,0.5962,0.7196,0.0,1824664,29359100,1348,1793,1198,1782,1782,1782,1784,854,1795,596,715,1199,1802,1250,1,858,842,842,1795,599,0,716,855,1796,1790,845,840,838,32920,31008,30775,15,1848,5013,9270000,0,62582,100914,41359,115601,53905,26031,0,1,0,21795,80265
1785989076.166,36,0.3648,0,2,93024,0,1290,0.3451,0,1,169692,0,16112,0.2958,140524,0.0887,0,0,59352,0,7710,0.2662,0,0,184688,0,15881,0.0789,0,1,76948,0,7925,0.0,0,2,37728,0,601,0.4823,0.7065,0.5824,0.663,0.0,1825360,29359100,1352,1793,1191,1782,1783,1783,1784,854,1798,597,718,1199,1800,1250,0,856,842,838,1797,599,0,715,854,1796,1793,837,841,839,32189,32298,31630,15,1273,5016,6390000,0,,,,,,,0,0,0,22572,
1785989077.13,37,0.3561,0,2,94080,0,1290,0.3662,0,0,169624,0,16477,0.2849,140524,0.1017,0,0,59352,0,7866,0.2645,0,0,184688,0,16216,0.0916,0,1,76948,0,8062,0.0,0,2,37728,0,601,0.4973,0.6989,0.6277,0.6667,0.0,1825880,29359100,1356,1793,1200,1782,1783,1782,1783,854,1795,597,716,1198,1799,1249,0,859,841,840,1797,600,0,713,857,1797,1792,840,841,837,31909,31878,32329,15,1266,5016,6350000,0,,,,,,,0,0,0,23272,
1785989078.192,38,0.3868,0,2,94080,0,1290,0.3675,0,1,169576,0,16872,0.2998,140524,0.087,0,0,59352,0,8025,0.2901,0,1,185480,0,16653,0.0677,0,0,76948,0,8200,0.0,0,2,37728,0,601,0.4761,0.625,0.625,0.6731,0.0,1823152,29359100,732,1794,1195,1783,1783,1783,1783,854,1795,597,712,1193,1798,1249,0,857,842,842,1794,599,0,712,855,1798,1794,840,841,833,32096,30977,30821,15,1271,5016,6370000,0,,,,,,,0,0,0,23846,
1785989079.236,39,0.3763,0,2,94080,0,1290,0.3862,0,1,168664,0,17236,0.307,140524,0.099,0,0,59352,0,8212,0.2872,0,2,184212,0,17030,0.0891,0,1,76948,0,8396,0.0,0,2,37728,0,601,0.5061,0.6436,0.6569,0.7282,0.0,1823668,29359100,1352,1793,1199,1782,1783,1783,1784,856,1797,597,717,1199,1801,1250,0,860,843,835,1799,599,0,714,856,1797,1795,842,840,840,30899,32205,30697,15,1258,5016,6310000,0,,,,,,,0,1,0,24529,
1785989080.171,40,0.3399,0,2,94080,0,1290,0.3299,0,0,169548,0,17551,0.2699,140524,0.08,0,1,59352,0,8349,0.2699,0,1,184892,0,17322,0.08,0,1,76948,0,8545,0.0,0,2,37728,0,601,0.4784,0.5567,0.69,0.6804,0.0,1822048,29359100,1548,1794,1200,1782,1782,1782,1783,854,1795,597,717,1198,1802,1250,0,858,842,841,1799,599,0,714,857,1798,1790,844,841,842,32749,31692,30619,15,1182,5015,5930000,0,63774,101990,41403,116413,53953,26031,0,1,0,24927,80265
