wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785810384.406,31,0.2967,0,0,87464,0,612,0.3172,0,0,169576,0,7433,0.266,140496,0.0716,0,1,58812,0,3024,0.0,0,1,3416,0,53,0.0614,0,0,76492,0,3424,0.0,0,0,37476,0,374,0.3743,0.5444,0.4505,0.5054,0.0,1783932,29359356,1432,1794,1199,1783,1783,1783,1783,854,1797,597,715,1204,1799,1250,0,856,860,856,1797,599,0,713,856,1797,1792,855,857,850,32034,32873,32764,15,1426,5016,7160000,0,,,,,,,0,0,0,7657,
1785810385.437,32,0.2828,0,0,87464,0,612,0.3316,0,1,169684,0,7550,0.2536,140496,0.078,0,0,58812,0,3106,0.0,0,1,3416,0,53,0.078,0,0,76492,0,3490,0.0,0,0,37476,0,374,0.3695,0.5051,0.5588,0.4257,0.0,1783220,29359356,1432,1794,1200,1782,1783,1783,1783,854,1799,597,715,1194,1800,1248,0,859,855,856,1797,600,0,716,857,1797,1791,851,857,853,33479,33604,32205,15,1237,5017,6210000,0,,,,,,,0,1,0,7960,
1785810386.413,33,0.2751,0,0,87464,0,612,0.2853,0,0,169684,0,7686,0.2344,140496,0.0713,0,0,58812,0,3164,0.0,0,1,3416,0,53,0.0611,0,0,76492,0,3645,0.0,0,0,37476,0,374,0.3455,0.5,0.3608,0.5208,0.0,1783176,29359356,1432,1794,1196,1783,1783,1783,1784,855,1798,596,717,1200,1802,1251,1,858,859,849,1795,600,0,715,856,1798,1795,857,857,864,33044,32391,31785,15,1271,5017,6380000,0,,,,,,,0,1,0,8159,
1785810387.439,34,0.2642,0,0,87464,0,612,0.3033,0,1,169684,0,7818,0.2446,140496,0.0587,0,2,58812,0,3212,0.0,0,1,3416,0,53,0.0783,0,2,76492,0,3772,0.0098,0,0,37476,0,374,0.3465,0.49,0.5248,0.3861,0.0,1783228,29359356,1432,1795,1194,1784,1785,1784,1785,855,1798,597,714,1189,1802,1250,0,856,857,855,1795,600,0,715,857,1797,1793,861,857,853,33215,33588,32329,15,1805,5016,9050000,0,,,,,,,0,1,0,8320,
1785810388.424,35,0.2858,0,0,87464,0,612,0.296,0,2,169684,0,7975,0.2347,140496,0.0816,0,1,58812,0,3265,0.0,0,1,3416,0,53,0.0714,0,1,76492,0,3900,0.0,0,0,37476,0,374,0.3636,0.5392,0.466,0.451,0.0,1783676,29359356,1432,1794,1201,1783,1783,1783,1783,853,1796,597,716,1193,1800,1252,0,859,857,855,1796,600,0,713,855,1797,1796,862,856,858,34412,33495,32469,15,1336,5017,6710000,0,57236,101058,41430,886,53867,26008,0,1,0,8511,80351
1785810389.395,36,0.275,0,0,87464,0,612,0.2954,0,0,169684,0,8101,0.2343,140496,0.0713,0,0,59096,0,3331,0.0,0,1,3416,0,53,0.0611,0,2,76492,0,3999,0.0,0,0,37476,0,374,0.3397,0.3977,0.5333,0.427,0.0,1783484,29359356,1432,1794,1189,1782,1783,1782,1783,856,1797,597,718,1197,1799,1250,1,858,859,855,1796,599,0,714,855,1795,1793,858,857,852,32547,33572,33401,15,1365,5016,6840000,0,,,,,,,0,0,0,8694,
1785810390.426,37,0.2722,0,0,87464,0,612,0.2916,0,0,169684,0,8204,0.2333,140496,0.068,0,0,59096,0,3397,0.0,0,1,3416,0,53,0.0583,0,0,76492,0,4150,0.0,0,0,37476,0,374,0.3358,0.4949,0.4158,0.4563,0.0,1784464,29359356,1432,1793,1198,1783,1783,1783,1783,855,1798,597,717,1196,1804,1251,1,856,860,859,1798,600,0,716,855,1797,1793,860,857,848,33370,33495,32313,15,1243,5017,6240000,0,,,,,,,0,0,0,8910,
1785810391.397,38,0.267,0,0,87464,0,612,0.2978,0,0,169684,0,8377,0.2362,140496,0.0719,0,0,59096,0,3487,0.0,0,1,3416,0,53,0.0719,0,0,76492,0,4284,0.0,0,0,37476,0,374,0.3497,0.5213,0.4021,0.4632,0.0,1783476,29359356,1432,1794,1198,1783,1783,1783,1784,854,1798,597,715,1200,1800,1251,1,857,865,858,1796,599,0,713,857,1797,1792,858,858,853,32174,34287,33262,15,1307,5016,6560000,0,,,,,,,0,0,0,9138,
1785810392.433,39,0.2721,0,0,87464,0,612,0.2916,0,0,169684,0,8591,0.2333,140496,0.068,0,2,59096,0,3544,0.0,0,1,3416,0,53,0.068,0,0,76492,0,4469,0.0,0,0,37476,0,374,0.34,0.4949,0.45,0.4455,0.0,1782480,29359356,1432,1794,1199,1783,1783,1783,1784,855,1797,597,718,1199,1802,1250,0,858,862,858,1797,599,0,716,856,1800,1792,857,857,854,33930,32795,32935,15,1238,5017,6210000,0,,,,,,,0,0,0,9373,
1785810393.408,40,0.2662,0,0,87464,0,612,0.2969,0,0,169684,0,8719,0.2559,140496,0.0717,0,0,59096,0,3599,0.0,0,1,3416,0,53,0.0614,0,0,76492,0,4509,0.0,0,0,37476,0,374,0.3516,0.449,0.4,0.5545,0.0,1783500,29359356,1432,1794,1201,1783,1784,1783,1784,855,1797,596,715,1195,1801,1249,2,859,856,853,1796,599,0,716,857,1797,1795,857,857,853,33790,33339,32795,15,1307,5016,6570000,0,57236,101154,41474,886,53915,26008,0,0,0,9671,80351
