wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785492569.374,31,0.8951,0,1,108772,0,2483,0.2136,0,1,169044,0,10643,0.234,140224,0.061,0,1,58864,0,5036,0.1424,0,2,164684,0,11505,0.061,0,1,75616,0,5389,0.0,0,0,38436,0,675,0.5268,0.7045,0.5862,0.8202,0.0,758900,28463868,55896,1793,1198,1782,1782,1781,1783,853,1796,597,717,1199,1800,1251,0,857,858,850,1800,600,0,715,856,1797,1793,853,857,852,31707,31225,30852,15,1350,5016,6770000,0,,,,,,,0,1,0,11669,
1785492570.408,32,0.9596,0,1,108772,0,2483,0.2275,0,0,169044,0,10766,0.2275,140224,0.0791,0,1,58864,0,5175,0.1583,0,0,164712,0,11763,0.0692,0,1,75616,0,5526,0.0,0,0,38436,0,675,0.5221,0.6569,0.5784,0.8641,0.0,760896,28463868,55336,1793,1189,1781,1782,1782,1783,853,1794,597,713,1201,1798,1248,0,857,865,864,1799,600,0,712,857,1794,1790,852,857,859,30821,31925,30884,15,1568,5015,7870000,0,,,,,,,0,1,0,12382,
1785492571.404,33,0.9191,0,1,108772,0,2483,0.2249,0,1,169044,0,10905,0.2542,140224,0.088,0,0,58864,0,5330,0.1662,0,0,164712,0,12093,0.088,0,1,75616,0,5707,0.0,0,0,38436,0,675,0.5482,0.5684,0.6224,1.0,0.0,759728,28463868,55140,1794,1198,1782,1782,1783,1784,854,1797,597,718,1197,1802,1250,1,858,860,861,1800,599,0,716,856,1796,1792,860,857,858,31101,31598,31630,15,1195,5016,5990000,0,,,,,,,0,0,0,13236,
1785492572.38,34,0.9603,0,1,108772,0,2483,0.1921,0,1,169044,0,11012,0.2224,140224,0.0606,0,0,58864,0,5472,0.1314,0,0,164748,0,12291,0.0606,0,1,76588,0,5876,0.0,0,0,38436,0,675,0.5205,0.5052,0.5859,1.0,0.0,761184,28463868,54952,1795,1192,1783,1784,1783,1784,854,1797,597,717,1198,1799,1248,0,857,857,861,1797,600,0,716,856,1794,1788,850,857,856,32080,32329,30946,15,1242,5016,6240000,0,,,,,,,0,0,0,13823,
1785492573.408,35,0.9967,0,1,108772,0,2483,0.2193,0,1,169044,0,11188,0.2292,140224,0.0897,0,1,58864,0,5634,0.1794,0,0,164748,0,12485,0.0698,0,0,76588,0,6003,0.01,0,0,38436,0,675,0.557,0.6486,0.5804,0.9829,0.0,760724,28463868,54952,1793,1191,1782,1784,1783,1784,856,1797,597,716,1196,1802,1250,1,859,854,867,1797,599,0,716,857,1796,1795,856,858,868,31785,31008,30852,15,1265,5016,6340000,0,78227,100668,41114,96671,53607,25497,0,1,0,14405,80246
1785492574.383,36,0.9652,0,1,108772,0,2483,0.1829,0,2,169044,0,11289,0.2032,140224,0.061,0,0,58864,0,5709,0.1118,0,0,164748,0,12643,0.061,0,0,76588,0,6091,0.0,0,0,38436,0,675,0.5089,0.5,0.5833,0.9643,0.0,760844,28463868,54960,1793,1199,1782,1782,1782,1783,855,1796,596,715,1196,1799,1250,1,857,861,857,1799,599,0,717,857,1796,1793,861,857,851,31194,33246,31101,15,1247,5016,6260000,0,,,,,,,0,0,0,15155,
1785492575.374,37,0.9494,0,1,108772,0,2483,0.1799,0,0,169044,0,11427,0.1999,140224,0.06,0,1,58864,0,5832,0.1499,0,1,164748,0,12912,0.07,0,0,76588,0,6191,0.0,0,0,38436,0,675,0.5089,0.5155,0.5567,0.97,0.0,764764,28463868,54960,1794,1200,1783,1783,1783,1784,854,1796,597,718,1201,1800,1249,1,857,859,862,1799,600,0,713,856,1798,1791,861,857,851,31583,32593,29842,15,1338,5016,6710000,0,,,,,,,0,1,0,15675,
1785492576.376,38,0.922,0,1,108772,0,2483,0.2082,0,0,169044,0,11493,0.2478,140224,0.0892,0,0,58864,0,6001,0.1487,0,1,164748,0,13272,0.0793,0,0,76588,0,6344,0.0,0,0,38436,0,675,0.5418,0.5979,0.6186,0.95,0.0,764284,28463868,54960,1794,1190,1783,1783,1782,1785,854,1797,596,715,1198,1800,1249,0,857,858,844,1796,600,0,715,855,1796,1791,858,857,856,31536,32951,30915,15,1360,5015,6820000,0,,,,,,,0,1,0,16491,
1785492577.38,39,0.9335,0,1,108772,0,2483,0.2008,0,0,169044,0,11591,0.2309,140224,0.0703,0,1,58864,0,6133,0.1606,0,2,164748,0,13574,0.0602,0,1,76588,0,6446,0.0,0,0,38436,0,675,0.5178,0.6364,0.5918,0.8571,0.0,763796,28463868,54960,1792,1197,1781,1782,1781,1782,854,1796,597,716,1201,1802,1251,0,856,860,855,1799,600,0,714,854,1797,1789,850,856,854,31738,31583,32220,15,1366,5017,6860000,0,,,,,,,0,1,0,17027,
1785492578.429,40,0.9766,0,1,108772,0,2483,0.1993,0,1,169308,0,11677,0.2292,140224,0.0698,0,0,58864,0,6243,0.1694,0,0,164748,0,13806,0.0698,0,1,76588,0,6612,0.0,0,0,38436,0,675,0.5409,0.735,0.4915,0.925,0.0,763400,28463868,54960,1794,1193,1782,1783,1782,1783,854,1798,597,717,1201,1802,1250,0,859,857,854,1798,600,0,714,856,1797,1794,846,858,860,31070,30557,30790,15,1372,5015,6890000,0,78227,100748,41150,96703,53647,25497,0,1,0,17486,80246
